session_id,date,productSKU,category,channel,device,revenue
142829,2016-12-02,GGOE00319,Headgear,Direct,desktop,27.24
142832,2016-12-15,GGOE00058,Drinkware,Paid Search,desktop,29.47
143093,2016-12-30,GGOE00035,Apparel,Organic Search,desktop,21.63
143124,2016-11-29,GGOE00022,Apparel,Display,desktop,41.4
143172,2017-01-04,GGOE00304,Headgear,Organic Search,desktop,19.33
143260,2016-12-25,GGOE00011,Apparel,Organic Search,desktop,25.36
143321,2016-12-08,GGOE00289,Headgear,Organic Search,desktop,29.59
143354,2016-11-05,GGOE00137,Bags,Referral,desktop,67.33
143425,2016-12-29,GGOE00359,Nest,Referral,desktop,119.74
143474,2016-11-15,GGOE00022,Apparel,Referral,desktop,41.4
143551,2016-11-28,GGOE00053,Apparel,Direct,desktop,30.61
143635,2017-01-19,GGOE00179,Lifestyle,Referral,desktop,73.77
143651,2016-11-13,GGOE00142,Bags,Direct,desktop,106.6
143777,2017-01-05,GGOE00303,Headgear,Organic Search,desktop,18.21
143802,2017-01-08,GGOE00060,Drinkware,Referral,desktop,20.13
143895,2016-12-21,GGOE00247,Electronics Accessories,Organic Search,desktop,18.83
143971,2016-12-15,GGOE00016,Apparel,Organic Search,desktop,59.78
143973,2017-01-06,GGOE00192,Lifestyle,Direct,desktop,21.61
143987,2016-12-10,GGOE00132,Bags,Organic Search,mobile,39.87
144069,2017-01-30,GGOE00322,Headgear,Referral,desktop,11.33
144076,2016-12-28,GGOE00097,Bags,Direct,mobile,13.34
144164,2016-11-23,GGOE00130,Bags,Direct,desktop,73.07
144185,2016-12-11,GGOE00167,Office,Organic Search,desktop,8.36
144318,2016-11-14,GGOE00035,Apparel,Organic Search,desktop,21.63
144320,2017-01-22,GGOE00172,Office,Referral,desktop,5.41
144427,2017-01-18,GGOE00292,Headgear,Paid Search,desktop,34.91
144566,2016-11-01,GGOE00077,Drinkware,Organic Search,desktop,27.6
144593,2017-01-18,GGOE00361,Nest,Paid Search,tablet,206.13
144718,2016-12-27,GGOE00137,Bags,Direct,desktop,67.33
144732,2016-11-20,GGOE00241,Electronics Accessories,Organic Search,desktop,30.6
144736,2017-01-23,GGOE00298,Headgear,Organic Search,desktop,12.98
144919,2016-11-19,GGOE00317,Headgear,Referral,desktop,34.81
145149,2016-12-15,GGOE00061,Drinkware,Referral,desktop,20.95
145176,2017-01-15,GGOE00345,Nest,Paid Search,mobile,110.64
145225,2016-12-21,GGOE00215,Lifestyle,Organic Search,desktop,73.36
145318,2017-01-11,GGOE00266,Electronics Accessories,Direct,desktop,15.87
145457,2017-01-18,GGOE00129,Bags,Referral,desktop,114.29
145573,2016-11-14,GGOE00039,Apparel,Organic Search,tablet,19.41
145599,2017-01-25,GGOE00244,Electronics Accessories,Direct,desktop,8.62
145602,2016-11-30,GGOE00194,Lifestyle,Direct,desktop,9.73
145625,2017-01-16,GGOE00093,Drinkware,Direct,tablet,18.69
145749,2016-12-02,GGOE00242,Electronics Accessories,Direct,desktop,7.25
145816,2016-11-29,GGOE00353,Nest,Organic Search,desktop,264.12
145867,2016-12-09,GGOE00133,Bags,Direct,tablet,114.72
145921,2016-12-12,GGOE00077,Drinkware,Direct,desktop,27.6
146119,2016-12-02,GGOE00318,Headgear,Organic Search,desktop,12.0
146158,2017-01-23,GGOE00339,Nest,Organic Search,desktop,228.94
146219,2016-11-01,GGOE00079,Drinkware,Paid Search,desktop,8.64
146358,2016-12-07,GGOE00040,Apparel,Direct,desktop,24.84
146366,2016-11-06,GGOE00202,Lifestyle,Social,desktop,55.1
146461,2016-11-01,GGOE00247,Electronics Accessories,Social,desktop,18.83
146469,2016-12-22,GGOE00234,Electronics Accessories,Referral,desktop,30.33
146478,2017-01-29,GGOE00126,Bags,Direct,desktop,49.94
146562,2016-11-01,GGOE00209,Lifestyle,Organic Search,desktop,34.08
146580,2016-11-04,GGOE00182,Lifestyle,Direct,desktop,83.08
146588,2017-01-06,GGOE00205,Lifestyle,Organic Search,tablet,86.73
146716,2017-01-07,GGOE00147,Office,Direct,desktop,13.47
146742,2016-12-09,GGOE00271,Electronics Accessories,Organic Search,desktop,40.12
146743,2016-11-13,GGOE00195,Lifestyle,Referral,desktop,33.47
146766,2017-01-03,GGOE00027,Apparel,Organic Search,desktop,56.02
146814,2016-12-13,GGOE00131,Bags,Organic Search,desktop,47.41
147101,2016-11-26,GGOE00169,Office,Organic Search,mobile,12.18
147197,2016-12-11,GGOE00198,Lifestyle,Direct,desktop,74.55
147255,2016-12-10,GGOE00213,Lifestyle,Referral,desktop,33.73
147288,2016-12-17,GGOE00113,Bags,Display,desktop,10.57
147324,2016-11-21,GGOE00027,Apparel,Direct,desktop,56.02
147409,2016-11-07,GGOE00048,Apparel,Organic Search,desktop,36.37
147431,2016-12-13,GGOE00197,Lifestyle,Referral,desktop,52.15
147433,2017-01-04,GGOE00315,Headgear,Direct,desktop,11.72
147493,2017-01-17,GGOE00192,Lifestyle,Direct,desktop,21.61
147543,2017-01-18,GGOE00285,Headgear,Direct,desktop,28.2
147649,2016-11-12,GGOE00197,Lifestyle,Referral,desktop,52.15
147821,2016-11-27,GGOE00027,Apparel,Referral,desktop,56.02
147834,2016-11-06,GGOE00226,Lifestyle,Organic Search,desktop,75.56
147855,2016-12-31,GGOE00133,Bags,Social,mobile,114.72
147856,2017-01-29,GGOE00301,Headgear,Organic Search,desktop,27.47
147892,2017-01-30,GGOE00173,Office,Direct,desktop,2.48
148003,2016-12-08,GGOE00269,Electronics Accessories,Paid Search,desktop,10.86
148006,2016-11-21,GGOE00091,Drinkware,Organic Search,desktop,26.91
148044,2016-11-17,GGOE00338,Nest,Organic Search,desktop,127.06
148189,2016-12-14,GGOE00002,Apparel,Organic Search,desktop,49.23
148195,2016-11-12,GGOE00003,Apparel,Organic Search,desktop,22.81
148263,2017-01-12,GGOE00098,Bags,Direct,desktop,23.52
148334,2016-11-02,GGOE00011,Apparel,Paid Search,desktop,25.36
148377,2016-11-15,GGOE00174,Office,Organic Search,desktop,10.88
148393,2016-12-27,GGOE00248,Electronics Accessories,Paid Search,desktop,18.61
148422,2016-12-17,GGOE00101,Bags,Organic Search,desktop,57.1
148426,2016-11-29,GGOE00339,Nest,Direct,desktop,228.94
148471,2016-12-11,GGOE00233,Electronics Accessories,Direct,desktop,4.12
148488,2016-12-18,GGOE00357,Nest,Organic Search,desktop,115.47
148695,2016-12-07,GGOE00202,Lifestyle,Organic Search,tablet,55.1
148893,2016-12-22,GGOE00293,Headgear,Organic Search,desktop,33.36
149116,2017-01-02,GGOE00218,Lifestyle,Organic Search,desktop,80.37
149214,2017-01-07,GGOE00041,Apparel,Direct,desktop,54.26
149280,2017-01-02,GGOE00220,Lifestyle,Referral,desktop,55.04
149292,2016-12-26,GGOE00095,Drinkware,Direct,mobile,23.78
149430,2016-12-09,GGOE00004,Apparel,Organic Search,desktop,26.41
149519,2016-12-16,GGOE00136,Bags,Paid Search,desktop,66.71
149539,2016-11-07,GGOE00013,Apparel,Social,mobile,33.36
149564,2016-12-03,GGOE00138,Bags,Paid Search,desktop,108.62
149608,2016-11-19,GGOE00040,Apparel,Organic Search,desktop,24.84
149640,2016-12-28,GGOE00021,Apparel,Direct,desktop,19.69
149673,2016-12-01,GGOE00216,Lifestyle,Direct,desktop,18.59
149791,2016-11-22,GGOE00247,Electronics Accessories,Referral,desktop,18.83
149793,2017-01-18,GGOE00189,Lifestyle,Direct,desktop,54.5
149938,2017-01-02,GGOE00142,Bags,Organic Search,desktop,106.6
