session_id,hitNumber,hit_type,eCommerceAction_action_type,productSKU,v2ProductCategory,productPrice
31109,1,EVENT,2,GGOE00219,Lifestyle,24.18
31111,1,EVENT,2,GGOE00163,Office,15.49
31112,1,EVENT,2,GGOE00273,Electronics Accessories,32.86
31114,1,EVENT,2,GGOE00113,Bags,10.57
31115,1,EVENT,2,GGOE00041,Apparel,54.26
31121,1,EVENT,2,GGOE00129,Bags,114.29
31123,1,EVENT,2,GGOE00292,Headgear,34.91
31124,1,EVENT,2,GGOE00222,Lifestyle,57.97
31125,1,EVENT,2,GGOE00175,Office,19.34
31126,1,EVENT,2,GGOE00327,Headgear,23.52
31129,1,EVENT,2,GGOE00094,Drinkware,13.05
31132,1,EVENT,2,GGOE00265,Electronics Accessories,14.31
31137,1,EVENT,2,GGOE00116,Bags,25.04
31138,1,EVENT,2,GGOE00329,Headgear,28.26
31143,1,EVENT,2,GGOE00143,Office,10.88
31145,1,EVENT,2,GGOE00248,Electronics Accessories,18.61
31153,1,EVENT,2,GGOE00350,Nest,174.83
31155,1,EVENT,2,GGOE00080,Drinkware,9.81
31156,1,EVENT,2,GGOE00117,Bags,56.08
31157,1,EVENT,2,GGOE00083,Drinkware,9.51
31159,1,EVENT,2,GGOE00022,Apparel,41.4
31160,1,EVENT,2,GGOE00043,Apparel,52.66
31160,2,EVENT,3,GGOE00043,Apparel,52.66
31162,1,EVENT,2,GGOE00123,Bags,89.84
31164,1,EVENT,2,GGOE00164,Office,12.5
31164,2,EVENT,3,GGOE00164,Office,12.5
31165,1,EVENT,2,GGOE00282,Electronics Accessories,34.81
31165,2,EVENT,3,GGOE00282,Electronics Accessories,34.81
31165,3,EVENT,5,GGOE00282,Electronics Accessories,34.81
31167,1,EVENT,2,GGOE00034,Apparel,45.22
31171,1,EVENT,2,GGOE00307,Headgear,22.64
31173,1,EVENT,2,GGOE00038,Apparel,51.84
31174,1,EVENT,2,GGOE00139,Bags,91.7
31179,1,EVENT,2,GGOE00183,Lifestyle,11.83
31180,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
31181,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
31181,2,EVENT,3,GGOE00237,Electronics Accessories,42.68
31181,3,EVENT,5,GGOE00237,Electronics Accessories,42.68
31183,1,EVENT,2,GGOE00015,Apparel,38.57
31185,1,EVENT,2,GGOE00230,Lifestyle,79.12
31190,1,EVENT,2,GGOE00128,Bags,48.07
31191,1,EVENT,2,GGOE00268,Electronics Accessories,29.04
31191,2,EVENT,3,GGOE00268,Electronics Accessories,29.04
31192,1,EVENT,2,GGOE00240,Electronics Accessories,22.17
31194,1,EVENT,2,GGOE00042,Apparel,36.47
31196,1,EVENT,2,GGOE00142,Bags,106.6
31196,2,EVENT,3,GGOE00142,Bags,106.6
31196,3,EVENT,5,GGOE00142,Bags,106.6
31198,1,EVENT,2,GGOE00163,Office,15.49
31200,1,EVENT,2,GGOE00066,Drinkware,15.06
31201,1,EVENT,2,GGOE00263,Electronics Accessories,6.41
31202,1,EVENT,2,GGOE00102,Bags,67.61
31203,1,EVENT,2,GGOE00115,Bags,99.16
31204,1,EVENT,2,GGOE00210,Lifestyle,17.24
31205,1,EVENT,2,GGOE00189,Lifestyle,54.5
31206,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
31209,1,EVENT,2,GGOE00346,Nest,147.53
31210,1,EVENT,2,GGOE00178,Office,3.72
31211,1,EVENT,2,GGOE00024,Apparel,13.71
31213,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
31216,1,EVENT,2,GGOE00078,Drinkware,19.24
31217,1,EVENT,2,GGOE00082,Drinkware,18.81
31220,1,EVENT,2,GGOE00009,Apparel,34.46
31222,1,EVENT,2,GGOE00180,Lifestyle,79.97
31223,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
31226,1,EVENT,2,GGOE00061,Drinkware,20.95
31228,1,EVENT,2,GGOE00308,Headgear,18.46
31233,1,EVENT,2,GGOE00274,Electronics Accessories,7.07
31237,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
31242,1,EVENT,2,GGOE00018,Apparel,41.86
31244,1,EVENT,2,GGOE00111,Bags,26.62
31245,1,EVENT,2,GGOE00217,Lifestyle,70.88
31246,1,EVENT,2,GGOE00349,Nest,57.26
31247,1,EVENT,2,GGOE00210,Lifestyle,17.24
31249,1,EVENT,2,GGOE00193,Lifestyle,63.59
31254,1,EVENT,2,GGOE00196,Lifestyle,84.94
31256,1,EVENT,2,GGOE00330,Headgear,13.15
31257,1,EVENT,2,GGOE00129,Bags,114.29
31258,1,EVENT,2,GGOE00139,Bags,91.7
31259,1,EVENT,2,GGOE00085,Drinkware,21.04
31261,1,EVENT,2,GGOE00120,Bags,79.13
31262,1,EVENT,2,GGOE00152,Office,18.21
31266,1,EVENT,2,GGOE00349,Nest,57.26
31270,1,EVENT,2,GGOE00152,Office,18.21
31271,1,EVENT,2,GGOE00202,Lifestyle,55.1
31273,1,EVENT,2,GGOE00112,Bags,112.68
31276,1,EVENT,2,GGOE00181,Lifestyle,50.91
31282,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
31286,1,EVENT,2,GGOE00148,Office,23.82
31287,1,EVENT,2,GGOE00287,Headgear,11.4
31289,1,EVENT,2,GGOE00155,Office,8.98
31292,1,EVENT,2,GGOE00346,Nest,147.53
31292,2,EVENT,3,GGOE00346,Nest,147.53
31295,1,EVENT,2,GGOE00327,Headgear,23.52
31297,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
31298,1,EVENT,2,GGOE00348,Nest,80.23
31299,1,EVENT,2,GGOE00290,Headgear,25.4
31300,1,EVENT,2,GGOE00271,Electronics Accessories,40.12
31301,1,EVENT,2,GGOE00228,Lifestyle,34.83
31304,1,EVENT,2,GGOE00277,Electronics Accessories,37.68
31306,1,EVENT,2,GGOE00075,Drinkware,26.13
31312,1,EVENT,2,GGOE00238,Electronics Accessories,18.93
31314,1,EVENT,2,GGOE00101,Bags,57.1
31315,1,EVENT,2,GGOE00106,Bags,85.21
31316,1,EVENT,2,GGOE00331,Headgear,32.69
31317,1,EVENT,2,GGOE00314,Headgear,18.46
31321,1,EVENT,2,GGOE00104,Bags,47.86
31322,1,EVENT,2,GGOE00297,Headgear,25.31
31324,1,EVENT,2,GGOE00086,Drinkware,19.24
31325,1,EVENT,2,GGOE00359,Nest,119.74
31326,1,EVENT,2,GGOE00104,Bags,47.86
31329,1,EVENT,2,GGOE00280,Electronics Accessories,5.7
31331,1,EVENT,2,GGOE00360,Nest,178.04
31333,1,EVENT,2,GGOE00309,Headgear,22.8
31334,1,EVENT,2,GGOE00283,Headgear,15.19
31335,1,EVENT,2,GGOE00130,Bags,73.07
31336,1,EVENT,2,GGOE00139,Bags,91.7
31337,1,EVENT,2,GGOE00361,Nest,206.13
31337,2,EVENT,3,GGOE00361,Nest,206.13
31337,3,EVENT,5,GGOE00361,Nest,206.13
31337,4,EVENT,6,GGOE00361,Nest,206.13
31342,1,EVENT,2,GGOE00033,Apparel,21.24
31343,1,EVENT,2,GGOE00101,Bags,57.1
31344,1,EVENT,2,GGOE00124,Bags,34.91
31346,1,EVENT,2,GGOE00074,Drinkware,8.29
31349,1,EVENT,2,GGOE00200,Lifestyle,58.08
31350,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
31353,1,EVENT,2,GGOE00214,Lifestyle,78.75
31357,1,EVENT,2,GGOE00002,Apparel,49.23
31358,1,EVENT,2,GGOE00202,Lifestyle,55.1
31359,1,EVENT,2,GGOE00151,Office,17.24
31361,1,EVENT,2,GGOE00188,Lifestyle,23.38
31362,1,EVENT,2,GGOE00337,Nest,127.45
31363,1,EVENT,2,GGOE00133,Bags,114.72
31367,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
31376,1,EVENT,2,GGOE00265,Electronics Accessories,14.31
31379,1,EVENT,2,GGOE00125,Bags,31.84
31380,1,EVENT,2,GGOE00147,Office,13.47
31382,1,EVENT,2,GGOE00160,Office,22.97
31386,1,EVENT,2,GGOE00141,Bags,56.93
31386,2,EVENT,3,GGOE00141,Bags,56.93
31386,3,EVENT,5,GGOE00141,Bags,56.93
31386,4,EVENT,6,GGOE00141,Bags,56.93
31387,1,EVENT,2,GGOE00099,Bags,116.39
31387,2,EVENT,3,GGOE00099,Bags,116.39
31387,3,EVENT,5,GGOE00099,Bags,116.39
31388,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
31392,1,EVENT,2,GGOE00156,Office,10.56
31393,1,EVENT,2,GGOE00102,Bags,67.61
31394,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
31394,2,EVENT,3,GGOE00251,Electronics Accessories,13.39
31394,3,EVENT,5,GGOE00251,Electronics Accessories,13.39
31396,1,EVENT,2,GGOE00306,Headgear,30.8
31397,1,EVENT,2,GGOE00360,Nest,178.04
31399,1,EVENT,2,GGOE00313,Headgear,32.83
31400,1,EVENT,2,GGOE00314,Headgear,18.46
31401,1,EVENT,2,GGOE00047,Apparel,37.97
31402,1,EVENT,2,GGOE00301,Headgear,27.47
31403,1,EVENT,2,GGOE00038,Apparel,51.84
31404,1,EVENT,2,GGOE00277,Electronics Accessories,37.68
31406,1,EVENT,2,GGOE00295,Headgear,28.98
31410,1,EVENT,2,GGOE00292,Headgear,34.91
31414,1,EVENT,2,GGOE00215,Lifestyle,73.36
31415,1,EVENT,2,GGOE00155,Office,8.98
31416,1,EVENT,2,GGOE00096,Drinkware,5.63
31416,2,EVENT,3,GGOE00096,Drinkware,5.63
31417,1,EVENT,2,GGOE00314,Headgear,18.46
31419,1,EVENT,2,GGOE00195,Lifestyle,33.47
31424,1,EVENT,2,GGOE00183,Lifestyle,11.83
31425,1,EVENT,2,GGOE00255,Electronics Accessories,34.61
31427,1,EVENT,2,GGOE00027,Apparel,56.02
31430,1,EVENT,2,GGOE00073,Drinkware,21.56
31431,1,EVENT,2,GGOE00149,Office,7.02
31432,1,EVENT,2,GGOE00003,Apparel,22.81
31433,1,EVENT,2,GGOE00200,Lifestyle,58.08
31434,1,EVENT,2,GGOE00227,Lifestyle,73.89
31435,1,EVENT,2,GGOE00114,Bags,92.83
31436,1,EVENT,2,GGOE00097,Bags,13.34
31436,2,EVENT,3,GGOE00097,Bags,13.34
31436,3,EVENT,5,GGOE00097,Bags,13.34
31441,1,EVENT,2,GGOE00343,Nest,271.17
31445,1,EVENT,2,GGOE00063,Drinkware,8.77
31446,1,EVENT,2,GGOE00329,Headgear,28.26
31448,1,EVENT,2,GGOE00132,Bags,39.87
31448,2,EVENT,3,GGOE00132,Bags,39.87
31448,3,EVENT,5,GGOE00132,Bags,39.87
31450,1,EVENT,2,GGOE00352,Nest,93.08
31451,1,EVENT,2,GGOE00170,Office,16.07
31453,1,EVENT,2,GGOE00348,Nest,80.23
31456,1,EVENT,2,GGOE00165,Office,15.27
31457,1,EVENT,2,GGOE00295,Headgear,28.98
31458,1,EVENT,2,GGOE00308,Headgear,18.46
31460,1,EVENT,2,GGOE00247,Electronics Accessories,18.83
31461,1,EVENT,2,GGOE00335,Nest,167.35
31464,1,EVENT,2,GGOE00313,Headgear,32.83
31465,1,EVENT,2,GGOE00100,Bags,82.35
31467,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
31468,1,EVENT,2,GGOE00122,Bags,66.43
31469,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
31470,1,EVENT,2,GGOE00351,Nest,79.78
31471,1,EVENT,2,GGOE00275,Electronics Accessories,33.55
31472,1,EVENT,2,GGOE00361,Nest,206.13
31473,1,EVENT,2,GGOE00010,Apparel,26.55
31475,1,EVENT,2,GGOE00152,Office,18.21
31475,2,EVENT,3,GGOE00152,Office,18.21
31476,1,EVENT,2,GGOE00039,Apparel,19.41
31480,1,EVENT,2,GGOE00212,Lifestyle,73.39
31481,1,EVENT,2,GGOE00006,Apparel,12.25
31482,1,EVENT,2,GGOE00243,Electronics Accessories,18.98
31483,1,EVENT,2,GGOE00341,Nest,63.19
31484,1,EVENT,2,GGOE00068,Drinkware,29.2
31485,1,EVENT,2,GGOE00152,Office,18.21
31488,1,EVENT,2,GGOE00126,Bags,49.94
31490,1,EVENT,2,GGOE00031,Apparel,23.88
31490,2,EVENT,3,GGOE00031,Apparel,23.88
31490,3,EVENT,5,GGOE00031,Apparel,23.88
31490,4,EVENT,6,GGOE00031,Apparel,23.88
31492,1,EVENT,2,GGOE00013,Apparel,33.36
31494,1,EVENT,2,GGOE00267,Electronics Accessories,37.98
31497,1,EVENT,2,GGOE00069,Drinkware,10.38
31498,1,EVENT,2,GGOE00029,Apparel,36.68
31500,1,EVENT,2,GGOE00275,Electronics Accessories,33.55
31501,1,EVENT,2,GGOE00174,Office,10.88
31503,1,EVENT,2,GGOE00319,Headgear,27.24
31505,1,EVENT,2,GGOE00236,Electronics Accessories,26.68
31508,1,EVENT,2,GGOE00020,Apparel,22.33
31511,1,EVENT,2,GGOE00340,Nest,162.75
31512,1,EVENT,2,GGOE00223,Lifestyle,15.89
31514,1,EVENT,2,GGOE00205,Lifestyle,86.73
31516,1,EVENT,2,GGOE00073,Drinkware,21.56
31516,2,EVENT,3,GGOE00073,Drinkware,21.56
31517,1,EVENT,2,GGOE00339,Nest,228.94
31521,1,EVENT,2,GGOE00187,Lifestyle,28.38
31522,1,EVENT,2,GGOE00331,Headgear,32.69
31523,1,EVENT,2,GGOE00078,Drinkware,19.24
31524,1,EVENT,2,GGOE00212,Lifestyle,73.39
31525,1,EVENT,2,GGOE00148,Office,23.82
31527,1,EVENT,2,GGOE00322,Headgear,11.33
31527,2,EVENT,3,GGOE00322,Headgear,11.33
31527,3,EVENT,5,GGOE00322,Headgear,11.33
31528,1,EVENT,2,GGOE00178,Office,3.72
31532,1,EVENT,2,GGOE00354,Nest,170.06
31533,1,EVENT,2,GGOE00059,Drinkware,19.75
31535,1,EVENT,2,GGOE00359,Nest,119.74
31536,1,EVENT,2,GGOE00088,Drinkware,15.27
31537,1,EVENT,2,GGOE00096,Drinkware,5.63
31538,1,EVENT,2,GGOE00263,Electronics Accessories,6.41
31539,1,EVENT,2,GGOE00148,Office,23.82
31540,1,EVENT,2,GGOE00159,Office,6.11
31541,1,EVENT,2,GGOE00096,Drinkware,5.63
31543,1,EVENT,2,GGOE00028,Apparel,42.2
31544,1,EVENT,2,GGOE00294,Headgear,30.76
31546,1,EVENT,2,GGOE00110,Bags,110.01
31548,1,EVENT,2,GGOE00127,Bags,29.73
31550,1,EVENT,2,GGOE00287,Headgear,11.4
31550,2,EVENT,3,GGOE00287,Headgear,11.4
31551,1,EVENT,2,GGOE00356,Nest,216.47
31551,2,EVENT,3,GGOE00356,Nest,216.47
31552,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
31552,2,EVENT,3,GGOE00276,Electronics Accessories,35.61
31555,1,EVENT,2,GGOE00020,Apparel,22.33
31556,1,EVENT,2,GGOE00215,Lifestyle,73.36
31557,1,EVENT,2,GGOE00140,Bags,73.87
31559,1,EVENT,2,GGOE00316,Headgear,28.53
31562,1,EVENT,2,GGOE00351,Nest,79.78
31564,1,EVENT,2,GGOE00291,Headgear,27.47
31566,1,EVENT,2,GGOE00308,Headgear,18.46
31567,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
31568,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
31569,1,EVENT,2,GGOE00273,Electronics Accessories,32.86
31571,1,EVENT,2,GGOE00023,Apparel,14.11
31573,1,EVENT,2,GGOE00016,Apparel,59.78
31574,1,EVENT,2,GGOE00231,Electronics Accessories,40.5
31575,1,EVENT,2,GGOE00283,Headgear,15.19
31577,1,EVENT,2,GGOE00347,Nest,105.79
31578,1,EVENT,2,GGOE00338,Nest,127.06
31580,1,EVENT,2,GGOE00193,Lifestyle,63.59
31580,2,EVENT,3,GGOE00193,Lifestyle,63.59
31582,1,EVENT,2,GGOE00268,Electronics Accessories,29.04
31583,1,EVENT,2,GGOE00241,Electronics Accessories,30.6
31585,1,EVENT,2,GGOE00313,Headgear,32.83
31588,1,EVENT,2,GGOE00054,Drinkware,13.08
31589,1,EVENT,2,GGOE00356,Nest,216.47
31589,2,EVENT,3,GGOE00356,Nest,216.47
31590,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
31592,1,EVENT,2,GGOE00252,Electronics Accessories,16.85
31593,1,EVENT,2,GGOE00083,Drinkware,9.51
31594,1,EVENT,2,GGOE00230,Lifestyle,79.12
31597,1,EVENT,2,GGOE00054,Drinkware,13.08
31597,2,EVENT,3,GGOE00054,Drinkware,13.08
31598,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
31599,1,EVENT,2,GGOE00327,Headgear,23.52
31600,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
31602,1,EVENT,2,GGOE00313,Headgear,32.83
31604,1,EVENT,2,GGOE00146,Office,11.32
31607,1,EVENT,2,GGOE00096,Drinkware,5.63
31608,1,EVENT,2,GGOE00097,Bags,13.34
31609,1,EVENT,2,GGOE00148,Office,23.82
31610,1,EVENT,2,GGOE00131,Bags,47.41
31611,1,EVENT,2,GGOE00208,Lifestyle,35.77
31612,1,EVENT,2,GGOE00101,Bags,57.1
31614,1,EVENT,2,GGOE00342,Nest,297.84
31616,1,EVENT,2,GGOE00228,Lifestyle,34.83
31618,1,EVENT,2,GGOE00299,Headgear,28.51
31619,1,EVENT,2,GGOE00195,Lifestyle,33.47
31620,1,EVENT,2,GGOE00078,Drinkware,19.24
31621,1,EVENT,2,GGOE00309,Headgear,22.8
31621,2,EVENT,3,GGOE00309,Headgear,22.8
31622,1,EVENT,2,GGOE00129,Bags,114.29
31623,1,EVENT,2,GGOE00163,Office,15.49
31625,1,EVENT,2,GGOE00036,Apparel,29.74
31626,1,EVENT,2,GGOE00225,Lifestyle,59.82
31626,2,EVENT,3,GGOE00225,Lifestyle,59.82
31627,1,EVENT,2,GGOE00129,Bags,114.29
31631,1,EVENT,2,GGOE00133,Bags,114.72
31634,1,EVENT,2,GGOE00274,Electronics Accessories,7.07
31638,1,EVENT,2,GGOE00075,Drinkware,26.13
31638,2,EVENT,3,GGOE00075,Drinkware,26.13
31638,3,EVENT,5,GGOE00075,Drinkware,26.13
31638,4,EVENT,6,GGOE00075,Drinkware,26.13
31640,1,EVENT,2,GGOE00217,Lifestyle,70.88
31641,1,EVENT,2,GGOE00193,Lifestyle,63.59
31642,1,EVENT,2,GGOE00355,Nest,94.93
31646,1,EVENT,2,GGOE00196,Lifestyle,84.94
31646,2,EVENT,3,GGOE00196,Lifestyle,84.94
31646,3,EVENT,5,GGOE00196,Lifestyle,84.94
31646,4,EVENT,6,GGOE00196,Lifestyle,84.94
31647,1,EVENT,2,GGOE00049,Apparel,53.82
31649,1,EVENT,2,GGOE00356,Nest,216.47
31649,2,EVENT,3,GGOE00356,Nest,216.47
31650,1,EVENT,2,GGOE00352,Nest,93.08
31651,1,EVENT,2,GGOE00265,Electronics Accessories,14.31
31653,1,EVENT,2,GGOE00132,Bags,39.87
31654,1,EVENT,2,GGOE00213,Lifestyle,33.73
31656,1,EVENT,2,GGOE00223,Lifestyle,15.89
31658,1,EVENT,2,GGOE00259,Electronics Accessories,35.05
31662,1,EVENT,2,GGOE00139,Bags,91.7
31666,1,EVENT,2,GGOE00087,Drinkware,14.41
31666,2,EVENT,3,GGOE00087,Drinkware,14.41
31669,1,EVENT,2,GGOE00234,Electronics Accessories,30.33
31671,1,EVENT,2,GGOE00209,Lifestyle,34.08
31672,1,EVENT,2,GGOE00210,Lifestyle,17.24
31674,1,EVENT,2,GGOE00096,Drinkware,5.63
31675,1,EVENT,2,GGOE00159,Office,6.11
31675,2,EVENT,3,GGOE00159,Office,6.11
31679,1,EVENT,2,GGOE00257,Electronics Accessories,15.59
31680,1,EVENT,2,GGOE00216,Lifestyle,18.59
31681,1,EVENT,2,GGOE00259,Electronics Accessories,35.05
31683,1,EVENT,2,GGOE00297,Headgear,25.31
31685,1,EVENT,2,GGOE00166,Office,16.82
31686,1,EVENT,2,GGOE00265,Electronics Accessories,14.31
31686,2,EVENT,3,GGOE00265,Electronics Accessories,14.31
31687,1,EVENT,2,GGOE00346,Nest,147.53
31694,1,EVENT,2,GGOE00044,Apparel,42.71
31697,1,EVENT,2,GGOE00131,Bags,47.41
31698,1,EVENT,2,GGOE00144,Office,23.15
31700,1,EVENT,2,GGOE00215,Lifestyle,73.36
31701,1,EVENT,2,GGOE00259,Electronics Accessories,35.05
31702,1,EVENT,2,GGOE00144,Office,23.15
31704,1,EVENT,2,GGOE00031,Apparel,23.88
31705,1,EVENT,2,GGOE00258,Electronics Accessories,6.26
31706,1,EVENT,2,GGOE00264,Electronics Accessories,41.07
31707,1,EVENT,2,GGOE00296,Headgear,18.67
31708,1,EVENT,2,GGOE00174,Office,10.88
31709,1,EVENT,2,GGOE00101,Bags,57.1
31712,1,EVENT,2,GGOE00195,Lifestyle,33.47
31713,1,EVENT,2,GGOE00215,Lifestyle,73.36
31714,1,EVENT,2,GGOE00019,Apparel,59.47
31716,1,EVENT,2,GGOE00259,Electronics Accessories,35.05
31718,1,EVENT,2,GGOE00323,Headgear,10.48
31720,1,EVENT,2,GGOE00035,Apparel,21.63
31721,1,EVENT,2,GGOE00247,Electronics Accessories,18.83
31721,2,EVENT,3,GGOE00247,Electronics Accessories,18.83
31721,3,EVENT,5,GGOE00247,Electronics Accessories,18.83
31723,1,EVENT,2,GGOE00321,Headgear,32.86
31724,1,EVENT,2,GGOE00293,Headgear,33.36
31725,1,EVENT,2,GGOE00228,Lifestyle,34.83
31727,1,EVENT,2,GGOE00286,Headgear,32.21
31728,1,EVENT,2,GGOE00013,Apparel,33.36
31731,1,EVENT,2,GGOE00025,Apparel,36.71
31732,1,EVENT,2,GGOE00177,Office,18.52
31732,2,EVENT,3,GGOE00177,Office,18.52
31734,1,EVENT,2,GGOE00206,Lifestyle,78.03
31735,1,EVENT,2,GGOE00094,Drinkware,13.05
31737,1,EVENT,2,GGOE00178,Office,3.72
31740,1,EVENT,2,GGOE00353,Nest,264.12
31742,1,EVENT,2,GGOE00177,Office,18.52
31742,2,EVENT,3,GGOE00177,Office,18.52
31745,1,EVENT,2,GGOE00306,Headgear,30.8
31746,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
31749,1,EVENT,2,GGOE00328,Headgear,20.05
31751,1,EVENT,2,GGOE00107,Bags,49.1
31752,1,EVENT,2,GGOE00261,Electronics Accessories,8.59
31755,1,EVENT,2,GGOE00286,Headgear,32.21
31756,1,EVENT,2,GGOE00166,Office,16.82
31759,1,EVENT,2,GGOE00268,Electronics Accessories,29.04
31763,1,EVENT,2,GGOE00232,Electronics Accessories,9.78
31764,1,EVENT,2,GGOE00329,Headgear,28.26
31765,1,EVENT,2,GGOE00215,Lifestyle,73.36
31766,1,EVENT,2,GGOE00355,Nest,94.93
31767,1,EVENT,2,GGOE00137,Bags,67.33
31769,1,EVENT,2,GGOE00170,Office,16.07
31771,1,EVENT,2,GGOE00117,Bags,56.08
31771,2,EVENT,3,GGOE00117,Bags,56.08
31771,3,EVENT,5,GGOE00117,Bags,56.08
31775,1,EVENT,2,GGOE00321,Headgear,32.86
31776,1,EVENT,2,GGOE00124,Bags,34.91
31776,2,EVENT,3,GGOE00124,Bags,34.91
31776,3,EVENT,5,GGOE00124,Bags,34.91
31779,1,EVENT,2,GGOE00013,Apparel,33.36
31781,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
31783,1,EVENT,2,GGOE00154,Office,24.32
31787,1,EVENT,2,GGOE00226,Lifestyle,75.56
31790,1,EVENT,2,GGOE00060,Drinkware,20.13
31792,1,EVENT,2,GGOE00161,Office,21.16
31793,1,EVENT,2,GGOE00003,Apparel,22.81
31794,1,EVENT,2,GGOE00313,Headgear,32.83
31798,1,EVENT,2,GGOE00044,Apparel,42.71
31799,1,EVENT,2,GGOE00114,Bags,92.83
31800,1,EVENT,2,GGOE00245,Electronics Accessories,30.82
31801,1,EVENT,2,GGOE00055,Drinkware,8.75
31802,1,EVENT,2,GGOE00133,Bags,114.72
31804,1,EVENT,2,GGOE00047,Apparel,37.97
31805,1,EVENT,2,GGOE00059,Drinkware,19.75
31807,1,EVENT,2,GGOE00195,Lifestyle,33.47
31813,1,EVENT,2,GGOE00347,Nest,105.79
31815,1,EVENT,2,GGOE00155,Office,8.98
31815,2,EVENT,3,GGOE00155,Office,8.98
31817,1,EVENT,2,GGOE00196,Lifestyle,84.94
31818,1,EVENT,2,GGOE00198,Lifestyle,74.55
31818,2,EVENT,3,GGOE00198,Lifestyle,74.55
31818,3,EVENT,5,GGOE00198,Lifestyle,74.55
31820,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
31823,1,EVENT,2,GGOE00246,Electronics Accessories,37.88
31823,2,EVENT,3,GGOE00246,Electronics Accessories,37.88
31823,3,EVENT,5,GGOE00246,Electronics Accessories,37.88
31825,1,EVENT,2,GGOE00219,Lifestyle,24.18
31826,1,EVENT,2,GGOE00085,Drinkware,21.04
31827,1,EVENT,2,GGOE00128,Bags,48.07
31828,1,EVENT,2,GGOE00194,Lifestyle,9.73
31832,1,EVENT,2,GGOE00224,Lifestyle,62.22
31833,1,EVENT,2,GGOE00038,Apparel,51.84
31835,1,EVENT,2,GGOE00120,Bags,79.13
31838,1,EVENT,2,GGOE00331,Headgear,32.69
31839,1,EVENT,2,GGOE00284,Headgear,22.48
31840,1,EVENT,2,GGOE00165,Office,15.27
31842,1,EVENT,2,GGOE00274,Electronics Accessories,7.07
31845,1,EVENT,2,GGOE00075,Drinkware,26.13
31846,1,EVENT,2,GGOE00177,Office,18.52
31847,1,EVENT,2,GGOE00059,Drinkware,19.75
31849,1,EVENT,2,GGOE00076,Drinkware,28.62
31855,1,EVENT,2,GGOE00067,Drinkware,7.42
31857,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
31857,2,EVENT,3,GGOE00253,Electronics Accessories,22.21
31857,3,EVENT,5,GGOE00253,Electronics Accessories,22.21
31861,1,EVENT,2,GGOE00066,Drinkware,15.06
31869,1,EVENT,2,GGOE00359,Nest,119.74
31873,1,EVENT,2,GGOE00288,Headgear,12.98
31874,1,EVENT,2,GGOE00316,Headgear,28.53
31879,1,EVENT,2,GGOE00177,Office,18.52
31880,1,EVENT,2,GGOE00212,Lifestyle,73.39
31882,1,EVENT,2,GGOE00166,Office,16.82
31885,1,EVENT,2,GGOE00139,Bags,91.7
31886,1,EVENT,2,GGOE00283,Headgear,15.19
31888,1,EVENT,2,GGOE00083,Drinkware,9.51
31888,2,EVENT,3,GGOE00083,Drinkware,9.51
31889,1,EVENT,2,GGOE00269,Electronics Accessories,10.86
31889,2,EVENT,3,GGOE00269,Electronics Accessories,10.86
31890,1,EVENT,2,GGOE00360,Nest,178.04
31892,1,EVENT,2,GGOE00020,Apparel,22.33
31893,1,EVENT,2,GGOE00169,Office,12.18
31893,2,EVENT,3,GGOE00169,Office,12.18
31893,3,EVENT,5,GGOE00169,Office,12.18
31893,4,EVENT,6,GGOE00169,Office,12.18
31894,1,EVENT,2,GGOE00161,Office,21.16
31895,1,EVENT,2,GGOE00030,Apparel,35.85
31898,1,EVENT,2,GGOE00304,Headgear,19.33
31902,1,EVENT,2,GGOE00344,Nest,278.08
31903,1,EVENT,2,GGOE00030,Apparel,35.85
31904,1,EVENT,2,GGOE00022,Apparel,41.4
31909,1,EVENT,2,GGOE00072,Drinkware,26.85
31910,1,EVENT,2,GGOE00014,Apparel,36.22
31911,1,EVENT,2,GGOE00224,Lifestyle,62.22
31911,2,EVENT,3,GGOE00224,Lifestyle,62.22
31915,1,EVENT,2,GGOE00093,Drinkware,18.69
31916,1,EVENT,2,GGOE00186,Lifestyle,28.73
31917,1,EVENT,2,GGOE00204,Lifestyle,73.74
